Record_ID,Latitude,Longitude,Reef_Zone,Depth_m,Structural_Rugosity,Live_Coral_Cover_Pct,Macroalgae_Cover_Pct,Scientific_Attribution
4725,16.31294,-86.55403,Back Reef,7.82,2.04,27.66,27.98,Resultado obtenido mediante prototipo computacional del gemelo digital
4726,16.31402,-86.54872,Back Reef,8.17,2.06,27.97,41.31,Resultado obtenido mediante prototipo computacional del gemelo digital
4727,16.32107,-86.53634,Back Reef,7.81,2.06,30.76,37.64,Resultado obtenido mediante prototipo computacional del gemelo digital
4728,16.3081,-86.55851,Back Reef,8.18,2.07,29.08,30.07,Resultado obtenido mediante prototipo computacional del gemelo digital
4729,16.30598,-86.55739,Back Reef,7.93,2.09,29.87,48.59,Resultado obtenido mediante prototipo computacional del gemelo digital
4730,16.33103,-86.53754,Back Reef,7.95,2.07,28.7,32.53,Resultado obtenido mediante prototipo computacional del gemelo digital
4731,16.32998,-86.53811,Back Reef,7.72,2.05,26.09,31.23,Resultado obtenido mediante prototipo computacional del gemelo digital
4732,16.32184,-86.5386,Back Reef,8.39,2.07,30.41,41.37,Resultado obtenido mediante prototipo computacional del gemelo digital
4733,16.32873,-86.54608,Back Reef,8.11,2.06,28.28,37.7,Resultado obtenido mediante prototipo computacional del gemelo digital
4734,16.32026,-86.54557,Back Reef,8.04,2.06,28.75,44.12,Resultado obtenido mediante prototipo computacional del gemelo digital
4735,16.33373,-86.54661,Back Reef,7.51,2.04,30.79,39.82,Resultado obtenido mediante prototipo computacional del gemelo digital
4736,16.32335,-86.54861,Back Reef,7.6,2.09,29.92,40.11,Resultado obtenido mediante prototipo computacional del gemelo digital
4737,16.32762,-86.55819,Back Reef,7.54,2.05,29.18,46.99,Resultado obtenido mediante prototipo computacional del gemelo digital
4738,16.33015,-86.55939,Back Reef,8.2,2.09,30.9,32.24,Resultado obtenido mediante prototipo computacional del gemelo digital
4739,16.31993,-86.55931,Back Reef,8.42,2.07,29.7,32.02,Resultado obtenido mediante prototipo computacional del gemelo digital
4740,16.30571,-86.55861,Back Reef,8.03,2.05,29.26,33.63,Resultado obtenido mediante prototipo computacional del gemelo digital
4741,16.31514,-86.56328,Back Reef,8.27,2.08,28.81,33.91,Resultado obtenido mediante prototipo computacional del gemelo digital
4742,16.32055,-86.55362,Back Reef,7.8,2.06,28.47,27.16,Resultado obtenido mediante prototipo computacional del gemelo digital
4743,16.31976,-86.54856,Back Reef,8.45,2.09,32.26,24.77,Resultado obtenido mediante prototipo computacional del gemelo digital
4744,16.33003,-86.54343,Back Reef,8.23,2.09,32.78,37.96,Resultado obtenido mediante prototipo computacional del gemelo digital
4745,16.31013,-86.54085,Back Reef,8.5,2.07,29.45,34.87,Resultado obtenido mediante prototipo computacional del gemelo digital
4746,16.33135,-86.55942,Back Reef,8.36,2.07,30.77,32.17,Resultado obtenido mediante prototipo computacional del gemelo digital
4747,16.33349,-86.55101,Back Reef,7.8,2.06,28.85,48.9,Resultado obtenido mediante prototipo computacional del gemelo digital
4748,16.3086,-86.5368,Back Reef,7.69,2.09,29.27,40.22,Resultado obtenido mediante prototipo computacional del gemelo digital
4749,16.3339,-86.53965,Back Reef,7.75,2.07,29.12,47.18,Resultado obtenido mediante prototipo computacional del gemelo digital
4750,16.31959,-86.54967,Back Reef,7.64,2.09,27.08,51.9,Resultado obtenido mediante prototipo computacional del gemelo digital
4751,16.31672,-86.53783,Back Reef,7.95,2.04,28.19,39.71,Resultado obtenido mediante prototipo computacional del gemelo digital
4752,16.30951,-86.54514,Back Reef,7.71,2.06,28.77,26.95,Resultado obtenido mediante prototipo computacional del gemelo digital
4753,16.3176,-86.55528,Back Reef,8.27,2.07,29.25,46.62,Resultado obtenido mediante prototipo computacional del gemelo digital
4754,16.3107,-86.53984,Back Reef,8.16,2.07,30.37,44.36,Resultado obtenido mediante prototipo computacional del gemelo digital
4755,16.32994,-86.56458,Back Reef,7.89,2.03,25.43,34.73,Resultado obtenido mediante prototipo computacional del gemelo digital
4756,16.31783,-86.56461,Back Reef,7.74,2.07,30.82,31.07,Resultado obtenido mediante prototipo computacional del gemelo digital
4757,16.30965,-86.56222,Back Reef,8.46,2.06,28.86,30.95,Resultado obtenido mediante prototipo computacional del gemelo digital
4758,16.33275,-86.5646,Back Reef,7.53,2.09,31.12,41.19,Resultado obtenido mediante prototipo computacional del gemelo digital
4759,16.32353,-86.55239,Back Reef,8.3,2.05,29.05,50.25,Resultado obtenido mediante prototipo computacional del gemelo digital
4760,16.31643,-86.54259,Back Reef,8.27,2.07,30.32,43.92,Resultado obtenido mediante prototipo computacional del gemelo digital
4761,16.32419,-86.56035,Back Reef,7.96,2.04,31.19,33.37,Resultado obtenido mediante prototipo computacional del gemelo digital
4762,16.31363,-86.56257,Back Reef,7.85,2.01,25.75,53.79,Resultado obtenido mediante prototipo computacional del gemelo digital
4763,16.32459,-86.53515,Back Reef,7.78,2.09,30.63,41.6,Resultado obtenido mediante prototipo computacional del gemelo digital
4764,16.33374,-86.55155,Back Reef,8.44,2.06,30.08,39.35,Resultado obtenido mediante prototipo computacional del gemelo digital
4765,16.30537,-86.5567,Back Reef,8.38,2.06,27.18,40.71,Resultado obtenido mediante prototipo computacional del gemelo digital
4766,16.33284,-86.5531,Back Reef,7.9,2.07,28.96,37.94,Resultado obtenido mediante prototipo computacional del gemelo digital
4767,16.32942,-86.55689,Back Reef,8.27,2.08,31.44,48.41,Resultado obtenido mediante prototipo computacional del gemelo digital
4768,16.32423,-86.55501,Back Reef,8.4,2.04,28.54,38.6,Resultado obtenido mediante prototipo computacional del gemelo digital
4769,16.31104,-86.54961,Back Reef,8.21,2.06,30.43,47.8,Resultado obtenido mediante prototipo computacional del gemelo digital
4770,16.33444,-86.55722,Back Reef,8.02,2.03,29.12,31.04,Resultado obtenido mediante prototipo computacional del gemelo digital
4771,16.32847,-86.5449,Back Reef,8.07,2.05,28.87,29.7,Resultado obtenido mediante prototipo computacional del gemelo digital
4772,16.30918,-86.55809,Back Reef,8.04,2.04,28.0,41.05,Resultado obtenido mediante prototipo computacional del gemelo digital
4773,16.32593,-86.54673,Back Reef,8.2,1.72,21.65,35.95,Resultado obtenido mediante prototipo computacional del gemelo digital
4774,16.33449,-86.55806,Back Reef,8.13,1.78,21.43,58.33,Resultado obtenido mediante prototipo computacional del gemelo digital
4775,16.30906,-86.55644,Back Reef,7.73,2.09,30.05,41.43,Resultado obtenido mediante prototipo computacional del gemelo digital
4776,16.33229,-86.53785,Back Reef,7.75,2.06,29.53,27.29,Resultado obtenido mediante prototipo computacional del gemelo digital
4777,16.33315,-86.55059,Back Reef,8.49,1.99,27.23,29.55,Resultado obtenido mediante prototipo computacional del gemelo digital
4778,16.32454,-86.55272,Back Reef,7.71,2.08,29.97,49.94,Resultado obtenido mediante prototipo computacional del gemelo digital
4779,16.31639,-86.56076,Back Reef,8.01,2.03,28.03,47.3,Resultado obtenido mediante prototipo computacional del gemelo digital
4780,16.31105,-86.56057,Back Reef,7.99,2.09,29.29,34.05,Resultado obtenido mediante prototipo computacional del gemelo digital
4781,16.32715,-86.56203,Back Reef,8.29,2.05,28.56,40.96,Resultado obtenido mediante prototipo computacional del gemelo digital
4782,16.32441,-86.5553,Back Reef,7.66,2.03,27.71,41.32,Resultado obtenido mediante prototipo computacional del gemelo digital
4783,16.31742,-86.53545,Back Reef,7.98,2.09,29.69,43.62,Resultado obtenido mediante prototipo computacional del gemelo digital
4784,16.30799,-86.56378,Back Reef,7.9,2.07,29.58,40.32,Resultado obtenido mediante prototipo computacional del gemelo digital
4785,16.32806,-86.55108,Back Reef,7.97,2.07,28.17,32.09,Resultado obtenido mediante prototipo computacional del gemelo digital
4786,16.32715,-86.54618,Back Reef,8.19,2.05,26.88,50.7,Resultado obtenido mediante prototipo computacional del gemelo digital
4787,16.32017,-86.56325,Back Reef,8.12,2.02,29.73,41.39,Resultado obtenido mediante prototipo computacional del gemelo digital
4788,16.32591,-86.53875,Back Reef,8.19,2.09,30.34,46.77,Resultado obtenido mediante prototipo computacional del gemelo digital
4789,16.32026,-86.54538,Back Reef,7.83,2.06,27.77,37.21,Resultado obtenido mediante prototipo computacional del gemelo digital
4790,16.3094,-86.55119,Back Reef,8.0,2.07,29.14,40.42,Resultado obtenido mediante prototipo computacional del gemelo digital
4791,16.31226,-86.55173,Back Reef,8.25,2.01,29.33,40.57,Resultado obtenido mediante prototipo computacional del gemelo digital
4792,16.32174,-86.56126,Back Reef,7.55,2.06,26.3,49.25,Resultado obtenido mediante prototipo computacional del gemelo digital
4793,16.32484,-86.55317,Back Reef,8.03,2.06,29.08,30.83,Resultado obtenido mediante prototipo computacional del gemelo digital
4794,16.31437,-86.54746,Back Reef,8.08,2.07,28.76,51.04,Resultado obtenido mediante prototipo computacional del gemelo digital
4795,16.31404,-86.54082,Back Reef,7.51,2.09,29.45,36.58,Resultado obtenido mediante prototipo computacional del gemelo digital
4796,16.31757,-86.54904,Back Reef,8.07,2.06,29.57,48.4,Resultado obtenido mediante prototipo computacional del gemelo digital
4797,16.32723,-86.54006,Back Reef,8.46,2.04,30.43,40.43,Resultado obtenido mediante prototipo computacional del gemelo digital
4798,16.31195,-86.56384,Back Reef,7.84,2.07,27.43,27.72,Resultado obtenido mediante prototipo computacional del gemelo digital
4799,16.31395,-86.55635,Back Reef,7.53,2.09,30.25,35.28,Resultado obtenido mediante prototipo computacional del gemelo digital
4800,16.32014,-86.54212,Back Reef,8.04,2.05,27.93,50.07,Resultado obtenido mediante prototipo computacional del gemelo digital
4801,16.33271,-86.5598,Back Reef,8.46,2.08,27.7,32.34,Resultado obtenido mediante prototipo computacional del gemelo digital
4802,16.30727,-86.54774,Back Reef,7.52,2.08,28.8,33.29,Resultado obtenido mediante prototipo computacional del gemelo digital
4803,16.31832,-86.56434,Back Reef,8.11,2.09,31.16,32.92,Resultado obtenido mediante prototipo computacional del gemelo digital
4804,16.30634,-86.56152,Back Reef,8.25,2.09,30.81,42.68,Resultado obtenido mediante prototipo computacional del gemelo digital
4805,16.32353,-86.56203,Back Reef,7.69,2.09,32.96,29.83,Resultado obtenido mediante prototipo computacional del gemelo digital
4806,16.31812,-86.55258,Back Reef,7.75,2.04,26.8,41.31,Resultado obtenido mediante prototipo computacional del gemelo digital
4807,16.33102,-86.54029,Back Reef,8.34,2.05,28.05,42.11,Resultado obtenido mediante prototipo computacional del gemelo digital
4808,16.32548,-86.55393,Back Reef,7.54,2.06,28.35,43.8,Resultado obtenido mediante prototipo computacional del gemelo digital
4809,16.31431,-86.54098,Back Reef,8.37,2.06,28.38,51.38,Resultado obtenido mediante prototipo computacional del gemelo digital
4810,16.31522,-86.55559,Back Reef,8.37,2.07,29.89,48.49,Resultado obtenido mediante prototipo computacional del gemelo digital
4811,16.32526,-86.55794,Back Reef,8.42,2.07,29.83,33.05,Resultado obtenido mediante prototipo computacional del gemelo digital
4812,16.32273,-86.54192,Back Reef,8.25,2.07,27.78,27.41,Resultado obtenido mediante prototipo computacional del gemelo digital
4813,16.33245,-86.53503,Back Reef,8.06,2.03,28.1,44.37,Resultado obtenido mediante prototipo computacional del gemelo digital
4814,16.32953,-86.54064,Back Reef,8.07,2.05,27.75,49.98,Resultado obtenido mediante prototipo computacional del gemelo digital
4815,16.31203,-86.54187,Back Reef,8.48,2.05,28.9,28.42,Resultado obtenido mediante prototipo computacional del gemelo digital
4816,16.31845,-86.56114,Back Reef,8.17,1.99,27.43,39.8,Resultado obtenido mediante prototipo computacional del gemelo digital
4817,16.33176,-86.54609,Back Reef,8.17,2.04,29.67,32.65,Resultado obtenido mediante prototipo computacional del gemelo digital
4818,16.32428,-86.53594,Back Reef,7.89,2.04,26.99,42.28,Resultado obtenido mediante prototipo computacional del gemelo digital
4819,16.32943,-86.54317,Back Reef,8.34,2.05,27.35,36.07,Resultado obtenido mediante prototipo computacional del gemelo digital
4820,16.30598,-86.54825,Back Reef,8.33,2.01,26.89,53.03,Resultado obtenido mediante prototipo computacional del gemelo digital
4821,16.33191,-86.54764,Back Reef,8.34,2.04,27.77,49.79,Resultado obtenido mediante prototipo computacional del gemelo digital
4822,16.30803,-86.55838,Back Reef,8.0,2.06,30.98,29.1,Resultado obtenido mediante prototipo computacional del gemelo digital
4823,16.31919,-86.55946,Back Reef,7.76,2.04,28.72,36.55,Resultado obtenido mediante prototipo computacional del gemelo digital
4824,16.319,-86.54895,Back Reef,8.46,2.05,29.27,49.69,Resultado obtenido mediante prototipo computacional del gemelo digital
4825,16.30878,-86.55092,Back Reef,7.51,2.05,28.17,28.77,Resultado obtenido mediante prototipo computacional del gemelo digital
4826,16.32232,-86.54522,Back Reef,8.08,2.01,28.46,41.47,Resultado obtenido mediante prototipo computacional del gemelo digital
4827,16.32301,-86.56131,Back Reef,7.81,2.08,30.27,34.05,Resultado obtenido mediante prototipo computacional del gemelo digital
4828,16.3216,-86.54407,Back Reef,8.3,2.04,29.32,34.03,Resultado obtenido mediante prototipo computacional del gemelo digital
4829,16.32871,-86.55494,Back Reef,8.49,2.04,29.16,48.26,Resultado obtenido mediante prototipo computacional del gemelo digital
4830,16.3302,-86.54812,Back Reef,7.8,2.07,29.29,29.45,Resultado obtenido mediante prototipo computacional del gemelo digital
4831,16.33346,-86.55747,Back Reef,8.37,2.03,30.35,39.63,Resultado obtenido mediante prototipo computacional del gemelo digital
4832,16.31701,-86.54803,Back Reef,7.7,2.08,29.39,45.37,Resultado obtenido mediante prototipo computacional del gemelo digital
4833,16.30901,-86.55805,Back Reef,7.73,2.09,28.25,34.15,Resultado obtenido mediante prototipo computacional del gemelo digital
4834,16.32732,-86.54737,Back Reef,7.92,2.03,28.16,33.99,Resultado obtenido mediante prototipo computacional del gemelo digital
4835,16.32865,-86.54,Back Reef,7.71,2.07,30.28,41.61,Resultado obtenido mediante prototipo computacional del gemelo digital
4836,16.31312,-86.5506,Back Reef,8.2,2.09,29.15,34.1,Resultado obtenido mediante prototipo computacional del gemelo digital
4837,16.32276,-86.56355,Back Reef,8.2,2.04,28.43,30.46,Resultado obtenido mediante prototipo computacional del gemelo digital
4838,16.33405,-86.53582,Back Reef,7.99,2.04,26.98,30.08,Resultado obtenido mediante prototipo computacional del gemelo digital
4839,16.32468,-86.56366,Back Reef,8.34,2.06,30.07,25.56,Resultado obtenido mediante prototipo computacional del gemelo digital
4840,16.30826,-86.54076,Back Reef,8.46,2.04,27.79,46.7,Resultado obtenido mediante prototipo computacional del gemelo digital
4841,16.31081,-86.54063,Back Reef,8.31,2.08,30.04,36.02,Resultado obtenido mediante prototipo computacional del gemelo digital
4842,16.31444,-86.54383,Back Reef,8.16,2.03,28.24,38.79,Resultado obtenido mediante prototipo computacional del gemelo digital
4843,16.31599,-86.55252,Back Reef,8.15,2.08,28.48,47.89,Resultado obtenido mediante prototipo computacional del gemelo digital
4844,16.31724,-86.56212,Back Reef,8.28,2.06,27.82,40.42,Resultado obtenido mediante prototipo computacional del gemelo digital
4845,16.32821,-86.55926,Back Reef,7.7,2.08,29.91,30.64,Resultado obtenido mediante prototipo computacional del gemelo digital
4846,16.31669,-86.55724,Back Reef,7.64,2.01,28.55,48.17,Resultado obtenido mediante prototipo computacional del gemelo digital
4847,16.3135,-86.53972,Back Reef,7.71,2.07,29.15,42.56,Resultado obtenido mediante prototipo computacional del gemelo digital
4848,16.32223,-86.56274,Back Reef,7.84,2.09,30.75,29.48,Resultado obtenido mediante prototipo computacional del gemelo digital
4849,16.31037,-86.54713,Back Reef,8.1,2.05,28.38,32.41,Resultado obtenido mediante prototipo computacional del gemelo digital
4850,16.32562,-86.53657,Back Reef,7.59,2.05,30.06,31.29,Resultado obtenido mediante prototipo computacional del gemelo digital
4851,16.32382,-86.55637,Back Reef,7.73,2.06,29.45,33.91,Resultado obtenido mediante prototipo computacional del gemelo digital
4852,16.31804,-86.53997,Back Reef,7.63,2.08,29.7,49.53,Resultado obtenido mediante prototipo computacional del gemelo digital
4853,16.33099,-86.53591,Back Reef,8.18,2.09,32.65,46.19,Resultado obtenido mediante prototipo computacional del gemelo digital
4854,16.31423,-86.55589,Back Reef,8.37,2.09,30.1,43.03,Resultado obtenido mediante prototipo computacional del gemelo digital
4855,16.31018,-86.54862,Back Reef,7.76,2.08,30.14,33.92,Resultado obtenido mediante prototipo computacional del gemelo digital
4856,16.31348,-86.55862,Back Reef,7.94,2.05,28.93,30.9,Resultado obtenido mediante prototipo computacional del gemelo digital
