Record_ID,Date,Station_Name,Region,Latitude,Longitude,Reef_Zone,Depth_m,SST_degC,SST_Anomaly_degC,DHW_degC_weeks,pH_total,Aragonite_Saturation_Omega,Turbidity_NTU,PAR_umol_m2_s,Live_Coral_Cover_Pct,Macroalgae_Cover_Pct,Structural_Rugosity,Shannon_Diversity_H,Bleaching_Severity_Pct,Coral_Cover_Loss_Pct,Bleaching_Risk,Data_Source_Type,Scientific_Attribution
8261,2020-01-16,CoralTriangle_Misool_17,Indo-Pacific,-1.93881,130.13956,Reef Crest,5.64,27.26,0.37,0.0,8.085,3.61,1.06,1100.8,49.22,16.5,2.41,3.23,5.85,14.07,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8262,2020-01-19,CoralTriangle_Misool_17,Indo-Pacific,-1.95633,130.15894,Reef Crest,5.64,27.1,0.16,0.0,8.129,3.93,0.39,1189.6,49.36,11.81,2.5,3.38,2.17,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8263,2020-01-24,CoralTriangle_Misool_17,Indo-Pacific,-1.93744,130.13977,Reef Crest,5.05,26.74,-0.28,0.0,8.163,4.27,0.74,1128.5,48.93,29.54,2.48,3.34,7.12,3.74,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8264,2020-01-25,CoralTriangle_Misool_17,Indo-Pacific,-1.95907,130.14008,Reef Crest,5.55,26.83,-0.21,0.0,8.065,3.44,0.65,1181.0,45.9,27.64,2.42,3.25,9.84,12.76,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8265,2020-02-02,CoralTriangle_Misool_17,Indo-Pacific,-1.95912,130.15725,Reef Crest,4.73,27.22,0.02,0.0,8.083,3.56,0.75,1242.3,49.16,20.19,2.5,3.38,6.24,0.0,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8266,2020-02-08,CoralTriangle_Misool_17,Indo-Pacific,-1.96363,130.1594,Reef Crest,5.04,27.21,-0.13,0.0,8.09,3.58,0.25,1221.5,47.56,12.31,2.44,3.27,9.88,10.17,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8267,2020-02-14,CoralTriangle_Misool_17,Indo-Pacific,-1.94448,130.16123,Reef Crest,5.48,27.91,0.43,0.0,8.072,3.54,0.56,1160.0,51.67,10.99,2.48,3.35,0.0,2.46,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8268,2020-02-19,CoralTriangle_Misool_17,Indo-Pacific,-1.95888,130.14192,Reef Crest,5.69,28.01,0.4,0.0,8.113,3.82,0.22,1377.7,51.29,19.23,2.5,3.38,0.0,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8269,2020-03-04,CoralTriangle_Misool_17,Indo-Pacific,-1.94076,130.15708,Reef Crest,5.44,28.08,0.07,0.0,8.084,3.63,0.42,1497.2,50.12,25.55,2.5,3.38,3.95,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8270,2020-03-15,CoralTriangle_Misool_17,Indo-Pacific,-1.94852,130.13678,Reef Crest,5.56,28.7,0.36,0.0,8.1,3.6,0.96,1534.9,48.83,19.37,2.45,3.3,9.52,7.85,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8271,2020-03-20,CoralTriangle_Misool_17,Indo-Pacific,-1.94042,130.15757,Reef Crest,4.85,28.85,0.35,0.0,8.087,3.45,0.35,1582.2,48.45,11.98,2.46,3.31,8.14,6.41,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8272,2020-03-21,CoralTriangle_Misool_17,Indo-Pacific,-1.95718,130.14462,Reef Crest,5.18,28.63,0.1,0.0,8.059,3.23,0.19,1633.0,48.68,8.07,2.44,3.28,5.72,9.16,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8273,2020-04-10,CoralTriangle_Misool_17,Indo-Pacific,-1.95509,130.1356,Reef Crest,5.41,29.33,0.19,0.0,8.05,3.31,0.18,1725.9,47.77,18.03,2.47,3.34,6.17,3.96,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8274,2020-04-20,CoralTriangle_Misool_17,Indo-Pacific,-1.9597,130.13803,Reef Crest,5.16,29.55,0.14,0.0,8.042,3.21,0.38,1766.8,49.99,12.1,2.48,3.34,11.02,3.6,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8275,2020-04-26,CoralTriangle_Misool_17,Indo-Pacific,-1.95265,130.15831,Reef Crest,5.16,29.34,-0.23,0.0,8.098,3.65,0.39,1792.1,46.96,23.72,2.48,3.34,9.43,3.71,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8276,2020-04-28,CoralTriangle_Misool_17,Indo-Pacific,-1.94149,130.15733,Reef Crest,4.9,29.7,0.08,0.0,8.046,3.2,1.11,1773.4,52.03,5.0,2.48,3.34,6.76,3.67,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8277,2020-05-06,CoralTriangle_Misool_17,Indo-Pacific,-1.93619,130.16406,Reef Crest,5.16,29.35,-0.45,0.0,8.102,3.58,0.28,1858.7,48.07,16.26,2.43,3.27,12.52,10.39,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8278,2020-05-17,CoralTriangle_Misool_17,Indo-Pacific,-1.96286,130.15561,Reef Crest,4.8,30.3,0.29,0.59,8.032,3.16,0.23,1815.8,47.62,24.11,2.49,3.37,4.59,0.83,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8279,2020-05-22,CoralTriangle_Misool_17,Indo-Pacific,-1.93648,130.14922,Reef Crest,5.64,29.73,-0.37,0.0,8.054,3.3,0.49,1757.3,50.53,19.69,2.47,3.33,4.59,4.8,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8280,2020-05-25,CoralTriangle_Misool_17,Indo-Pacific,-1.94031,130.14246,Reef Crest,4.82,30.13,-0.0,0.25,8.084,3.5,0.44,1833.7,48.44,13.56,2.5,3.38,4.48,0.12,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8281,2020-05-28,CoralTriangle_Misool_17,Indo-Pacific,-1.9416,130.15336,Reef Crest,5.21,30.19,0.02,0.42,8.081,3.41,0.27,1979.8,51.38,8.57,2.43,3.27,9.49,10.41,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8282,2020-05-29,CoralTriangle_Misool_17,Indo-Pacific,-1.95882,130.15703,Reef Crest,5.36,30.15,-0.03,0.5,8.057,3.29,0.34,1991.1,50.07,27.51,2.43,3.27,13.89,10.65,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8283,2020-06-01,CoralTriangle_Misool_17,Indo-Pacific,-1.94799,130.14799,Reef Crest,5.3,30.73,0.52,1.69,8.065,3.22,1.07,1907.4,47.79,28.55,2.44,3.29,12.03,8.91,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8284,2020-06-13,CoralTriangle_Misool_17,Indo-Pacific,-1.95984,130.15895,Reef Crest,4.96,30.32,0.03,0.86,8.073,3.52,0.2,1912.7,48.41,18.41,2.41,3.23,13.17,14.12,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8285,2020-06-17,CoralTriangle_Misool_17,Indo-Pacific,-1.94448,130.15029,Reef Crest,4.8,30.33,0.04,0.71,8.087,3.48,0.34,1892.2,45.92,11.17,2.45,3.29,11.83,8.59,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8286,2020-06-20,CoralTriangle_Misool_17,Indo-Pacific,-1.94038,130.15023,Reef Crest,5.5,30.69,0.39,1.02,8.046,3.15,0.39,1883.7,48.22,7.01,2.41,3.23,10.04,14.79,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8287,2020-06-23,CoralTriangle_Misool_17,Indo-Pacific,-1.9468,130.13788,Reef Crest,5.4,30.35,0.05,0.93,8.029,3.11,1.71,1738.2,47.7,16.08,2.42,3.24,16.0,13.24,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8288,2020-06-24,CoralTriangle_Misool_17,Indo-Pacific,-1.93968,130.16113,Reef Crest,5.21,30.7,0.4,0.51,8.067,3.3,0.12,1835.2,48.97,30.69,2.46,3.31,12.68,6.5,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8289,2020-06-26,CoralTriangle_Misool_17,Indo-Pacific,-1.94236,130.16157,Reef Crest,5.64,29.98,-0.31,0.21,8.114,3.59,0.94,1846.8,47.44,28.1,2.39,3.19,13.8,17.97,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8290,2020-07-10,CoralTriangle_Misool_17,Indo-Pacific,-1.93624,130.16415,Reef Crest,5.27,30.7,0.51,0.69,8.075,3.37,0.16,1813.0,48.48,11.36,2.43,3.26,13.26,11.62,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8291,2020-07-21,CoralTriangle_Misool_17,Indo-Pacific,-1.95001,130.13587,Reef Crest,5.36,30.48,0.44,1.2,8.03,3.11,0.73,1700.9,49.46,11.09,2.46,3.31,3.21,6.25,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8292,2020-07-29,CoralTriangle_Misool_17,Indo-Pacific,-1.95244,130.16223,Reef Crest,5.64,31.01,1.11,8.76,8.084,3.41,1.1,1688.0,43.17,14.69,2.26,2.99,45.04,37.82,High,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8293,2020-07-31,CoralTriangle_Misool_17,Indo-Pacific,-1.9528,130.14415,Reef Crest,5.0,31.19,1.33,7.82,8.069,3.33,0.25,1730.3,44.58,17.44,2.32,3.09,41.68,28.64,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8294,2020-08-30,CoralTriangle_Misool_17,Indo-Pacific,-1.94647,130.15992,Reef Crest,4.81,30.83,1.73,11.02,8.064,3.14,0.13,1456.1,38.63,33.9,2.14,2.79,80.31,57.87,High,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8295,2020-09-06,CoralTriangle_Misool_17,Indo-Pacific,-1.93771,130.14059,Reef Crest,5.32,29.88,1.0,0.07,8.094,3.66,0.48,1354.4,50.04,11.3,2.47,3.33,4.39,5.08,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8296,2020-09-10,CoralTriangle_Misool_17,Indo-Pacific,-1.93601,130.14286,Reef Crest,4.91,30.24,1.47,0.48,8.043,3.17,0.98,1334.9,48.26,9.09,2.39,3.2,12.94,17.37,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8297,2020-09-17,CoralTriangle_Misool_17,Indo-Pacific,-1.94636,130.14825,Reef Crest,4.81,29.87,1.32,0.14,8.09,3.55,0.35,1355.1,49.21,20.41,2.46,3.31,6.43,6.55,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8298,2020-09-27,CoralTriangle_Misool_17,Indo-Pacific,-1.93741,130.14497,Reef Crest,4.99,29.55,1.31,0.0,8.074,3.39,0.62,1261.0,50.97,19.64,2.5,3.38,4.13,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8299,2020-09-28,CoralTriangle_Misool_17,Indo-Pacific,-1.94073,130.14106,Reef Crest,5.22,29.97,1.76,0.12,8.069,3.35,0.81,1193.8,51.87,22.18,2.48,3.35,8.61,3.1,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8300,2020-10-01,CoralTriangle_Misool_17,Indo-Pacific,-1.95236,130.15737,Reef Crest,4.97,29.53,1.41,0.0,8.09,3.58,0.38,1287.7,49.01,25.08,2.46,3.31,8.22,7.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8301,2020-10-09,CoralTriangle_Misool_17,Indo-Pacific,-1.94655,130.15726,Reef Crest,4.87,27.98,0.09,0.0,8.101,3.68,0.22,1186.7,48.33,16.88,2.45,3.29,2.53,8.37,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8302,2020-10-11,CoralTriangle_Misool_17,Indo-Pacific,-1.96076,130.15516,Reef Crest,5.14,27.96,0.14,0.0,8.09,3.71,0.71,1108.2,50.41,23.07,2.48,3.34,5.92,3.52,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8303,2020-10-18,CoralTriangle_Misool_17,Indo-Pacific,-1.95917,130.1605,Reef Crest,4.82,28.05,0.42,0.0,8.105,3.74,0.99,997.8,50.85,19.61,2.47,3.33,6.01,4.3,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8304,2020-10-22,CoralTriangle_Misool_17,Indo-Pacific,-1.93974,130.13986,Reef Crest,5.35,27.62,0.1,0.0,8.119,3.84,0.23,1005.1,48.8,14.81,2.45,3.29,4.4,8.37,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8305,2020-11-07,CoralTriangle_Misool_17,Indo-Pacific,-1.9394,130.1531,Reef Crest,5.63,27.16,0.02,0.0,8.141,4.01,1.25,935.2,48.52,24.17,2.47,3.34,3.46,4.01,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8306,2020-11-27,CoralTriangle_Misool_17,Indo-Pacific,-1.96385,130.15344,Reef Crest,5.18,26.33,-0.5,0.0,8.113,3.8,0.4,1002.2,50.14,16.87,2.49,3.35,5.52,2.19,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8307,2020-12-02,CoralTriangle_Misool_17,Indo-Pacific,-1.94913,130.14462,Reef Crest,5.31,26.89,0.11,0.0,8.075,3.51,0.62,1019.0,48.13,21.68,2.48,3.34,5.27,3.28,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8308,2020-12-05,CoralTriangle_Misool_17,Indo-Pacific,-1.95619,130.13871,Reef Crest,5.34,27.01,0.26,0.0,8.068,3.48,0.77,965.7,52.05,12.18,2.5,3.38,2.46,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8309,2020-12-12,CoralTriangle_Misool_17,Indo-Pacific,-1.93623,130.14682,Reef Crest,5.69,26.49,-0.22,0.0,8.126,3.99,1.52,986.9,50.72,21.17,2.5,3.38,2.48,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8310,2020-12-15,CoralTriangle_Misool_17,Indo-Pacific,-1.96287,130.13587,Reef Crest,5.18,27.07,0.37,0.0,8.112,3.85,0.26,927.9,50.92,19.13,2.5,3.38,3.07,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8311,2020-12-31,CoralTriangle_Misool_17,Indo-Pacific,-1.93828,130.14157,Reef Crest,4.88,26.92,0.18,0.0,8.095,3.76,0.19,1075.4,49.93,25.25,2.5,3.38,2.17,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8312,2021-01-09,CoralTriangle_Misool_17,Indo-Pacific,-1.9454,130.14265,Reef Crest,5.21,26.83,0.02,0.0,8.08,3.54,1.27,1111.8,50.51,13.82,2.49,3.37,9.86,0.9,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8313,2021-01-13,CoralTriangle_Misool_17,Indo-Pacific,-1.9356,130.15176,Reef Crest,5.0,26.78,-0.07,0.0,8.072,3.54,0.24,1078.7,50.76,11.41,2.49,3.35,7.86,2.26,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8314,2021-01-17,CoralTriangle_Misool_17,Indo-Pacific,-1.94661,130.16378,Reef Crest,4.76,26.71,-0.2,0.0,8.08,3.61,0.62,1180.7,50.1,20.6,2.48,3.34,5.11,3.19,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8315,2021-02-05,CoralTriangle_Misool_17,Indo-Pacific,-1.94355,130.14345,Reef Crest,4.78,27.09,-0.17,0.0,8.107,3.8,0.2,1301.6,50.26,25.71,2.45,3.3,6.02,7.36,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8316,2021-02-07,CoralTriangle_Misool_17,Indo-Pacific,-1.96139,130.13678,Reef Crest,4.81,27.59,0.28,0.0,8.1,3.6,0.73,1140.5,49.76,18.93,2.44,3.28,12.23,9.58,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8317,2021-02-10,CoralTriangle_Misool_17,Indo-Pacific,-1.96079,130.16203,Reef Crest,4.89,27.13,-0.25,0.0,8.124,3.98,0.19,1245.9,50.01,14.02,2.49,3.36,4.59,1.28,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8318,2021-02-16,CoralTriangle_Misool_17,Indo-Pacific,-1.95193,130.15219,Reef Crest,5.19,27.66,0.12,0.0,8.094,3.62,0.35,1366.9,48.2,9.91,2.45,3.3,7.78,7.26,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8319,2021-02-22,CoralTriangle_Misool_17,Indo-Pacific,-1.96464,130.1378,Reef Crest,5.6,27.93,0.23,0.0,8.08,3.52,0.2,1414.4,48.22,24.6,2.47,3.33,6.64,4.99,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8320,2021-03-11,CoralTriangle_Misool_17,Indo-Pacific,-1.94211,130.14568,Reef Crest,5.31,28.1,-0.09,0.0,8.103,3.67,0.6,1500.9,47.64,13.72,2.4,3.22,6.82,15.95,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8321,2021-03-21,CoralTriangle_Misool_17,Indo-Pacific,-1.9542,130.151,Reef Crest,5.55,28.77,0.27,0.0,8.077,3.45,0.56,1549.0,49.77,15.49,2.45,3.3,6.35,7.22,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8322,2021-03-24,CoralTriangle_Misool_17,Indo-Pacific,-1.96014,130.15599,Reef Crest,4.84,28.37,-0.22,0.0,8.113,3.76,1.13,1543.7,50.86,24.0,2.5,3.38,0.0,0.0,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8323,2021-03-25,CoralTriangle_Misool_17,Indo-Pacific,-1.9606,130.14655,Reef Crest,5.0,28.63,0.01,0.0,8.082,3.54,1.11,1595.9,48.45,22.42,2.49,3.37,2.91,1.03,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8324,2021-03-26,CoralTriangle_Misool_17,Indo-Pacific,-1.95389,130.13829,Reef Crest,5.52,28.72,0.07,0.0,8.064,3.39,0.74,1503.7,50.36,23.35,2.48,3.34,8.22,3.38,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8325,2021-05-14,CoralTriangle_Misool_17,Indo-Pacific,-1.9352,130.14694,Reef Crest,5.21,30.33,0.38,0.47,8.088,3.5,0.51,1831.9,49.17,13.08,2.46,3.32,9.54,5.59,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8326,2021-05-29,CoralTriangle_Misool_17,Indo-Pacific,-1.96497,130.15093,Reef Crest,5.58,30.12,-0.05,0.24,8.039,3.14,1.41,1889.3,48.79,22.22,2.47,3.33,6.84,4.2,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8327,2021-06-05,CoralTriangle_Misool_17,Indo-Pacific,-1.95886,130.13712,Reef Crest,4.83,30.5,0.26,1.05,8.096,3.58,0.28,1928.6,48.22,23.52,2.44,3.28,12.8,9.78,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8328,2021-06-08,CoralTriangle_Misool_17,Indo-Pacific,-1.94585,130.14078,Reef Crest,5.32,30.32,0.06,0.76,8.103,3.55,0.76,1889.0,52.01,14.48,2.49,3.36,6.14,1.34,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8329,2021-06-19,CoralTriangle_Misool_17,Indo-Pacific,-1.94786,130.13598,Reef Crest,5.07,30.92,0.62,5.91,8.079,3.51,0.62,1885.5,46.05,29.12,2.34,3.12,23.23,25.34,Medium,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8330,2021-07-03,CoralTriangle_Misool_17,Indo-Pacific,-1.94226,130.15566,Reef Crest,5.24,30.77,0.51,0.53,8.059,3.27,0.63,1857.8,51.2,23.63,2.46,3.31,9.58,6.59,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8331,2021-07-09,CoralTriangle_Misool_17,Indo-Pacific,-1.95245,130.14774,Reef Crest,5.34,30.26,0.05,0.55,8.04,3.05,0.96,1713.4,48.06,22.53,2.41,3.23,9.55,14.08,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8332,2021-07-26,CoralTriangle_Misool_17,Indo-Pacific,-1.94754,130.14983,Reef Crest,4.89,29.91,-0.06,0.1,8.086,3.49,0.23,1666.1,51.25,16.76,2.49,3.36,3.15,2.04,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8333,2021-07-27,CoralTriangle_Misool_17,Indo-Pacific,-1.93652,130.15046,Reef Crest,5.56,30.13,0.18,0.57,8.077,3.35,1.07,1639.5,49.15,27.84,2.46,3.31,6.96,6.41,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8334,2021-08-04,CoralTriangle_Misool_17,Indo-Pacific,-1.94583,130.15034,Reef Crest,5.1,29.99,0.2,0.13,8.068,3.35,0.83,1569.3,50.72,22.66,2.47,3.33,8.89,4.32,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8335,2021-08-16,CoralTriangle_Misool_17,Indo-Pacific,-1.94231,130.13628,Reef Crest,5.65,29.47,-0.04,0.0,8.052,3.23,0.2,1527.4,48.99,23.22,2.45,3.3,10.98,7.25,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8336,2021-08-18,CoralTriangle_Misool_17,Indo-Pacific,-1.95731,130.14782,Reef Crest,5.58,29.43,-0.03,0.0,8.084,3.45,0.32,1484.5,48.57,30.74,2.44,3.29,12.08,8.82,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8337,2021-08-20,CoralTriangle_Misool_17,Indo-Pacific,-1.96375,130.13912,Reef Crest,5.0,29.66,0.25,0.0,8.101,3.6,2.02,1395.4,48.52,23.93,2.44,3.28,8.91,9.26,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8338,2021-08-26,CoralTriangle_Misool_17,Indo-Pacific,-1.96019,130.13937,Reef Crest,4.76,29.27,0.03,0.0,8.077,3.48,0.29,1520.2,49.75,13.37,2.48,3.35,6.28,2.87,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8339,2021-09-01,CoralTriangle_Misool_17,Indo-Pacific,-1.95556,130.14862,Reef Crest,5.3,29.25,0.18,0.0,8.082,3.54,0.77,1447.2,47.8,15.08,2.43,3.26,9.15,11.4,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8340,2021-09-13,CoralTriangle_Misool_17,Indo-Pacific,-1.94257,130.14477,Reef Crest,5.47,29.01,0.31,0.0,8.066,3.34,0.37,1303.2,50.38,19.96,2.48,3.35,9.13,2.81,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8341,2021-09-20,CoralTriangle_Misool_17,Indo-Pacific,-1.93893,130.15952,Reef Crest,5.48,28.77,0.28,0.0,8.048,3.29,0.17,1254.4,46.54,13.99,2.43,3.26,1.37,11.57,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8342,2021-09-21,CoralTriangle_Misool_17,Indo-Pacific,-1.96216,130.14139,Reef Crest,4.87,28.17,-0.29,0.0,8.072,3.43,0.52,1276.9,47.88,27.08,2.42,3.26,9.38,11.91,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
8343,2021-09-22,CoralTriangle_Misool_17,Indo-Pacific,-1.94973,130.1571,Reef Crest,5.21,28.52,0.1,0.0,8.064,3.44,1.51,1189.1,49.76,11.5,2.47,3.33,4.37,4.28,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8344,2021-09-28,CoralTriangle_Misool_17,Indo-Pacific,-1.9595,130.13605,Reef Crest,4.84,28.43,0.19,0.0,8.073,3.47,0.22,1219.4,51.48,12.66,2.49,3.36,8.93,1.47,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8345,2021-09-29,CoralTriangle_Misool_17,Indo-Pacific,-1.94345,130.15874,Reef Crest,4.82,28.18,-0.03,0.0,8.077,3.49,0.2,1184.2,48.54,17.05,2.48,3.34,6.75,3.38,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
8346,2021-10-01,CoralTriangle_Misool_17,Indo-Pacific,-1.95985,130.13821,Reef Crest,5.67,28.39,0.24,0.0,8.097,3.72,0.95,1138.9,50.1,26.74,2.45,3.29,8.47,8.56,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
