Record_ID,Date,Station_Name,Depth_m,pH_total,Aragonite_Saturation_Omega,Shannon_Diversity_H,Bleaching_Severity_Pct,Scientific_Attribution
6843,2021-11-30,GreatBarrier_Central_14,13.49,8.13,4.02,3.25,2.69,Resultado obtenido mediante prototipo computacional del gemelo digital
6844,2021-12-12,GreatBarrier_Central_14,13.61,8.107,3.85,3.25,1.75,Resultado obtenido mediante prototipo computacional del gemelo digital
6845,2021-12-24,GreatBarrier_Central_14,13.56,8.129,3.9,3.25,4.41,Resultado obtenido mediante prototipo computacional del gemelo digital
6846,2021-12-27,GreatBarrier_Central_14,13.47,8.113,3.83,3.25,6.52,Resultado obtenido mediante prototipo computacional del gemelo digital
6847,2022-01-04,GreatBarrier_Central_14,13.0,8.122,3.88,3.22,2.3,Resultado obtenido mediante prototipo computacional del gemelo digital
6848,2022-01-15,GreatBarrier_Central_14,13.82,8.095,3.79,3.24,4.81,Resultado obtenido mediante prototipo computacional del gemelo digital
6849,2022-01-18,GreatBarrier_Central_14,13.81,8.112,3.69,3.21,7.45,Resultado obtenido mediante prototipo computacional del gemelo digital
6850,2022-01-28,GreatBarrier_Central_14,13.35,8.062,3.42,3.14,7.13,Resultado obtenido mediante prototipo computacional del gemelo digital
6851,2022-02-02,GreatBarrier_Central_14,13.76,8.084,3.66,3.24,4.09,Resultado obtenido mediante prototipo computacional del gemelo digital
6852,2022-02-15,GreatBarrier_Central_14,13.13,8.095,3.68,3.21,9.24,Resultado obtenido mediante prototipo computacional del gemelo digital
6853,2022-02-18,GreatBarrier_Central_14,13.31,8.132,3.88,3.2,8.07,Resultado obtenido mediante prototipo computacional del gemelo digital
6854,2022-02-19,GreatBarrier_Central_14,13.86,8.095,3.67,3.15,8.07,Resultado obtenido mediante prototipo computacional del gemelo digital
6855,2022-02-21,GreatBarrier_Central_14,13.94,8.109,3.76,3.25,2.52,Resultado obtenido mediante prototipo computacional del gemelo digital
6856,2022-02-28,GreatBarrier_Central_14,13.28,8.086,3.53,3.25,7.05,Resultado obtenido mediante prototipo computacional del gemelo digital
6857,2022-03-03,GreatBarrier_Central_14,13.66,8.097,3.64,3.25,4.61,Resultado obtenido mediante prototipo computacional del gemelo digital
6858,2022-03-12,GreatBarrier_Central_14,13.65,8.056,3.32,3.24,5.12,Resultado obtenido mediante prototipo computacional del gemelo digital
6859,2022-03-20,GreatBarrier_Central_14,13.35,8.092,3.51,3.2,4.83,Resultado obtenido mediante prototipo computacional del gemelo digital
6860,2022-04-02,GreatBarrier_Central_14,13.46,8.076,3.43,3.12,10.86,Resultado obtenido mediante prototipo computacional del gemelo digital
6861,2022-04-08,GreatBarrier_Central_14,13.69,8.063,3.34,3.2,7.68,Resultado obtenido mediante prototipo computacional del gemelo digital
6862,2022-04-14,GreatBarrier_Central_14,13.37,8.057,3.32,3.07,12.48,Resultado obtenido mediante prototipo computacional del gemelo digital
6863,2022-04-22,GreatBarrier_Central_14,13.38,8.079,3.48,3.22,7.78,Resultado obtenido mediante prototipo computacional del gemelo digital
6864,2022-05-02,GreatBarrier_Central_14,13.06,8.063,3.34,3.14,9.41,Resultado obtenido mediante prototipo computacional del gemelo digital
6865,2022-05-07,GreatBarrier_Central_14,13.91,8.08,3.44,3.15,10.05,Resultado obtenido mediante prototipo computacional del gemelo digital
6866,2022-05-10,GreatBarrier_Central_14,13.96,7.992,2.85,3.13,15.37,Resultado obtenido mediante prototipo computacional del gemelo digital
6867,2022-05-30,GreatBarrier_Central_14,13.38,8.069,3.25,3.08,11.48,Resultado obtenido mediante prototipo computacional del gemelo digital
6868,2022-06-03,GreatBarrier_Central_14,13.62,8.092,3.54,3.25,4.89,Resultado obtenido mediante prototipo computacional del gemelo digital
6869,2022-06-09,GreatBarrier_Central_14,13.2,8.076,3.43,3.1,11.47,Resultado obtenido mediante prototipo computacional del gemelo digital
6870,2022-06-24,GreatBarrier_Central_14,13.71,8.053,3.22,3.17,8.02,Resultado obtenido mediante prototipo computacional del gemelo digital
6871,2022-06-26,GreatBarrier_Central_14,13.59,8.045,3.26,3.15,8.98,Resultado obtenido mediante prototipo computacional del gemelo digital
6872,2022-07-04,GreatBarrier_Central_14,13.5,8.071,3.34,3.07,9.54,Resultado obtenido mediante prototipo computacional del gemelo digital
6873,2022-07-11,GreatBarrier_Central_14,13.9,8.086,3.44,3.12,8.66,Resultado obtenido mediante prototipo computacional del gemelo digital
6874,2022-07-28,GreatBarrier_Central_14,13.0,8.036,3.22,3.22,12.9,Resultado obtenido mediante prototipo computacional del gemelo digital
6875,2022-07-30,GreatBarrier_Central_14,13.67,8.079,3.48,3.23,3.87,Resultado obtenido mediante prototipo computacional del gemelo digital
6876,2022-07-31,GreatBarrier_Central_14,13.71,8.077,3.39,3.15,4.57,Resultado obtenido mediante prototipo computacional del gemelo digital
6877,2022-08-06,GreatBarrier_Central_14,13.01,8.062,3.38,3.23,0.13,Resultado obtenido mediante prototipo computacional del gemelo digital
6878,2022-08-15,GreatBarrier_Central_14,13.95,8.079,3.44,3.25,6.4,Resultado obtenido mediante prototipo computacional del gemelo digital
6879,2022-08-19,GreatBarrier_Central_14,13.04,8.065,3.3,3.22,6.97,Resultado obtenido mediante prototipo computacional del gemelo digital
6880,2022-08-20,GreatBarrier_Central_14,13.47,8.043,3.17,3.25,8.84,Resultado obtenido mediante prototipo computacional del gemelo digital
6881,2022-08-26,GreatBarrier_Central_14,13.7,8.122,3.71,3.24,4.31,Resultado obtenido mediante prototipo computacional del gemelo digital
6882,2022-09-02,GreatBarrier_Central_14,13.91,8.077,3.49,3.18,4.45,Resultado obtenido mediante prototipo computacional del gemelo digital
6883,2022-09-05,GreatBarrier_Central_14,13.12,8.063,3.29,3.17,7.15,Resultado obtenido mediante prototipo computacional del gemelo digital
6884,2022-09-14,GreatBarrier_Central_14,13.67,8.07,3.42,3.15,7.53,Resultado obtenido mediante prototipo computacional del gemelo digital
6885,2022-09-15,GreatBarrier_Central_14,13.6,8.077,3.49,3.17,7.79,Resultado obtenido mediante prototipo computacional del gemelo digital
6886,2022-09-17,GreatBarrier_Central_14,13.18,8.109,3.66,3.15,6.25,Resultado obtenido mediante prototipo computacional del gemelo digital
6887,2022-09-21,GreatBarrier_Central_14,13.1,8.081,3.54,3.19,9.09,Resultado obtenido mediante prototipo computacional del gemelo digital
6888,2022-09-24,GreatBarrier_Central_14,13.6,8.086,3.57,3.15,9.22,Resultado obtenido mediante prototipo computacional del gemelo digital
6889,2022-10-31,GreatBarrier_Central_14,13.83,8.105,3.8,3.23,6.4,Resultado obtenido mediante prototipo computacional del gemelo digital
6890,2022-11-01,GreatBarrier_Central_14,13.81,8.085,3.51,3.25,4.33,Resultado obtenido mediante prototipo computacional del gemelo digital
6891,2022-11-17,GreatBarrier_Central_14,13.86,8.086,3.53,3.24,0.72,Resultado obtenido mediante prototipo computacional del gemelo digital
6892,2022-11-18,GreatBarrier_Central_14,13.73,8.103,3.76,3.19,6.58,Resultado obtenido mediante prototipo computacional del gemelo digital
6893,2022-11-24,GreatBarrier_Central_14,13.0,8.091,3.67,3.22,3.23,Resultado obtenido mediante prototipo computacional del gemelo digital
6894,2022-11-28,GreatBarrier_Central_14,13.87,8.09,3.6,3.18,4.34,Resultado obtenido mediante prototipo computacional del gemelo digital
6895,2022-11-30,GreatBarrier_Central_14,13.68,8.13,3.96,3.15,4.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6896,2022-12-12,GreatBarrier_Central_14,13.48,8.115,3.78,3.23,3.71,Resultado obtenido mediante prototipo computacional del gemelo digital
6897,2022-12-14,GreatBarrier_Central_14,13.99,8.089,3.67,3.16,14.07,Resultado obtenido mediante prototipo computacional del gemelo digital
6898,2022-12-17,GreatBarrier_Central_14,13.36,8.121,3.73,3.23,2.92,Resultado obtenido mediante prototipo computacional del gemelo digital
6899,2022-12-19,GreatBarrier_Central_14,13.93,8.108,3.87,3.25,3.27,Resultado obtenido mediante prototipo computacional del gemelo digital
6900,2022-12-20,GreatBarrier_Central_14,13.68,8.1,3.74,3.15,9.66,Resultado obtenido mediante prototipo computacional del gemelo digital
6901,2022-12-25,GreatBarrier_Central_14,13.47,8.085,3.62,3.2,4.97,Resultado obtenido mediante prototipo computacional del gemelo digital
6902,2022-12-30,GreatBarrier_Central_14,13.34,8.14,4.02,3.25,2.94,Resultado obtenido mediante prototipo computacional del gemelo digital
6903,2023-01-12,GreatBarrier_Central_14,13.59,8.09,3.54,3.21,6.6,Resultado obtenido mediante prototipo computacional del gemelo digital
6904,2023-01-28,GreatBarrier_Central_14,13.99,8.147,4.09,3.16,6.9,Resultado obtenido mediante prototipo computacional del gemelo digital
6905,2023-02-09,GreatBarrier_Central_14,13.36,8.077,3.56,3.18,2.62,Resultado obtenido mediante prototipo computacional del gemelo digital
6906,2023-02-11,GreatBarrier_Central_14,13.54,8.089,3.71,3.18,5.31,Resultado obtenido mediante prototipo computacional del gemelo digital
6907,2023-02-12,GreatBarrier_Central_14,13.75,8.089,3.64,3.25,2.82,Resultado obtenido mediante prototipo computacional del gemelo digital
6908,2023-02-26,GreatBarrier_Central_14,13.86,8.08,3.45,3.19,10.65,Resultado obtenido mediante prototipo computacional del gemelo digital
6909,2023-02-28,GreatBarrier_Central_14,13.43,8.107,3.75,3.23,6.19,Resultado obtenido mediante prototipo computacional del gemelo digital
6910,2023-03-09,GreatBarrier_Central_14,13.09,8.116,3.75,3.2,4.51,Resultado obtenido mediante prototipo computacional del gemelo digital
6911,2023-03-19,GreatBarrier_Central_14,13.24,8.055,3.29,3.22,6.28,Resultado obtenido mediante prototipo computacional del gemelo digital
6912,2023-03-21,GreatBarrier_Central_14,13.59,8.113,3.74,3.19,4.61,Resultado obtenido mediante prototipo computacional del gemelo digital
6913,2023-03-28,GreatBarrier_Central_14,13.92,8.072,3.4,3.16,15.03,Resultado obtenido mediante prototipo computacional del gemelo digital
6914,2023-04-01,GreatBarrier_Central_14,13.29,8.043,3.2,3.19,7.3,Resultado obtenido mediante prototipo computacional del gemelo digital
6915,2023-04-04,GreatBarrier_Central_14,13.25,8.058,3.3,3.16,7.58,Resultado obtenido mediante prototipo computacional del gemelo digital
6916,2023-04-15,GreatBarrier_Central_14,13.49,8.067,3.42,3.2,8.06,Resultado obtenido mediante prototipo computacional del gemelo digital
6917,2023-04-16,GreatBarrier_Central_14,13.58,8.102,3.55,3.16,8.93,Resultado obtenido mediante prototipo computacional del gemelo digital
6918,2023-05-01,GreatBarrier_Central_14,13.9,8.066,3.36,3.19,7.09,Resultado obtenido mediante prototipo computacional del gemelo digital
6919,2023-05-04,GreatBarrier_Central_14,13.21,8.039,3.17,3.2,11.66,Resultado obtenido mediante prototipo computacional del gemelo digital
6920,2023-05-13,GreatBarrier_Central_14,13.49,8.073,3.33,3.21,12.74,Resultado obtenido mediante prototipo computacional del gemelo digital
6921,2023-05-16,GreatBarrier_Central_14,13.7,8.071,3.43,3.24,6.76,Resultado obtenido mediante prototipo computacional del gemelo digital
6922,2023-06-11,GreatBarrier_Central_14,13.1,8.033,3.21,3.1,12.58,Resultado obtenido mediante prototipo computacional del gemelo digital
6923,2023-06-24,GreatBarrier_Central_14,13.59,8.08,3.47,3.13,24.33,Resultado obtenido mediante prototipo computacional del gemelo digital
6924,2023-06-25,GreatBarrier_Central_14,13.71,8.065,3.31,3.23,7.74,Resultado obtenido mediante prototipo computacional del gemelo digital
6925,2023-07-10,GreatBarrier_Central_14,13.41,8.09,3.43,3.1,13.96,Resultado obtenido mediante prototipo computacional del gemelo digital
6926,2023-07-15,GreatBarrier_Central_14,13.18,8.085,3.48,3.11,4.98,Resultado obtenido mediante prototipo computacional del gemelo digital
6927,2023-07-16,GreatBarrier_Central_14,13.41,8.061,3.32,3.03,24.01,Resultado obtenido mediante prototipo computacional del gemelo digital
6928,2023-07-30,GreatBarrier_Central_14,13.5,8.069,3.29,2.53,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6929,2023-08-03,GreatBarrier_Central_14,13.26,8.034,3.1,2.47,98.29,Resultado obtenido mediante prototipo computacional del gemelo digital
6930,2023-08-10,GreatBarrier_Central_14,13.19,8.073,3.35,2.47,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6931,2023-08-16,GreatBarrier_Central_14,13.75,8.051,3.11,2.41,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6932,2023-08-18,GreatBarrier_Central_14,13.03,8.032,3.04,2.52,97.4,Resultado obtenido mediante prototipo computacional del gemelo digital
6933,2023-08-21,GreatBarrier_Central_14,13.73,8.032,3.1,2.59,86.55,Resultado obtenido mediante prototipo computacional del gemelo digital
6934,2023-08-22,GreatBarrier_Central_14,13.24,7.998,2.81,2.42,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6935,2023-08-28,GreatBarrier_Central_14,13.1,8.055,3.18,2.5,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6936,2023-08-29,GreatBarrier_Central_14,13.21,8.071,3.28,2.48,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6937,2023-09-08,GreatBarrier_Central_14,13.73,8.072,3.3,2.52,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6938,2023-09-10,GreatBarrier_Central_14,13.67,8.029,3.07,2.52,97.67,Resultado obtenido mediante prototipo computacional del gemelo digital
6939,2023-09-16,GreatBarrier_Central_14,13.77,8.069,3.29,2.53,91.87,Resultado obtenido mediante prototipo computacional del gemelo digital
6940,2023-09-20,GreatBarrier_Central_14,13.28,8.061,3.26,2.5,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6941,2023-09-26,GreatBarrier_Central_14,13.32,8.1,3.49,3.18,5.38,Resultado obtenido mediante prototipo computacional del gemelo digital
6942,2023-09-27,GreatBarrier_Central_14,13.47,8.05,3.33,3.18,10.49,Resultado obtenido mediante prototipo computacional del gemelo digital
6943,2023-10-16,GreatBarrier_Central_14,13.74,8.042,3.18,3.15,8.08,Resultado obtenido mediante prototipo computacional del gemelo digital
6944,2023-10-19,GreatBarrier_Central_14,13.69,8.073,3.45,3.25,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6945,2023-10-26,GreatBarrier_Central_14,13.79,8.103,3.72,3.15,5.2,Resultado obtenido mediante prototipo computacional del gemelo digital
6946,2023-11-14,GreatBarrier_Central_14,13.94,8.101,3.71,3.25,5.63,Resultado obtenido mediante prototipo computacional del gemelo digital
6947,2023-11-16,GreatBarrier_Central_14,13.74,8.104,3.82,3.13,5.23,Resultado obtenido mediante prototipo computacional del gemelo digital
6948,2023-11-23,GreatBarrier_Central_14,13.44,8.075,3.55,3.25,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
6949,2023-12-04,GreatBarrier_Central_14,13.89,8.135,4.0,3.23,5.61,Resultado obtenido mediante prototipo computacional del gemelo digital
6950,2023-12-05,GreatBarrier_Central_14,13.03,8.081,3.62,3.22,5.75,Resultado obtenido mediante prototipo computacional del gemelo digital
6951,2023-12-16,GreatBarrier_Central_14,13.44,8.104,3.76,3.23,4.05,Resultado obtenido mediante prototipo computacional del gemelo digital
6952,2023-12-17,GreatBarrier_Central_14,13.47,8.091,3.68,3.18,4.55,Resultado obtenido mediante prototipo computacional del gemelo digital
6953,2023-12-25,GreatBarrier_Central_14,13.48,8.103,3.75,3.2,0.15,Resultado obtenido mediante prototipo computacional del gemelo digital
6954,2024-01-06,GreatBarrier_Central_14,13.3,8.068,3.54,3.25,7.14,Resultado obtenido mediante prototipo computacional del gemelo digital
6955,2024-01-10,GreatBarrier_Central_14,13.13,8.086,3.68,3.21,4.94,Resultado obtenido mediante prototipo computacional del gemelo digital
6956,2024-01-13,GreatBarrier_Central_14,13.87,8.102,3.76,3.18,5.79,Resultado obtenido mediante prototipo computacional del gemelo digital
6957,2024-01-16,GreatBarrier_Central_14,13.47,8.086,3.66,3.17,6.72,Resultado obtenido mediante prototipo computacional del gemelo digital
6958,2024-01-18,GreatBarrier_Central_14,13.74,8.043,3.29,3.12,7.88,Resultado obtenido mediante prototipo computacional del gemelo digital
6959,2024-02-06,GreatBarrier_Central_14,13.35,8.111,3.83,3.21,9.98,Resultado obtenido mediante prototipo computacional del gemelo digital
6960,2024-02-10,GreatBarrier_Central_14,13.84,8.079,3.47,3.13,6.34,Resultado obtenido mediante prototipo computacional del gemelo digital
6961,2024-02-22,GreatBarrier_Central_14,13.92,8.088,3.53,3.1,12.65,Resultado obtenido mediante prototipo computacional del gemelo digital
6962,2024-02-24,GreatBarrier_Central_14,13.32,8.085,3.5,3.22,8.95,Resultado obtenido mediante prototipo computacional del gemelo digital
6963,2024-02-28,GreatBarrier_Central_14,13.1,8.106,3.78,3.18,5.74,Resultado obtenido mediante prototipo computacional del gemelo digital
6964,2024-03-06,GreatBarrier_Central_14,13.64,8.101,3.76,3.13,10.8,Resultado obtenido mediante prototipo computacional del gemelo digital
6965,2024-03-09,GreatBarrier_Central_14,13.63,8.076,3.51,3.18,7.12,Resultado obtenido mediante prototipo computacional del gemelo digital
6966,2024-03-16,GreatBarrier_Central_14,13.5,8.037,3.26,3.15,10.41,Resultado obtenido mediante prototipo computacional del gemelo digital
6967,2024-03-21,GreatBarrier_Central_14,13.82,8.018,3.14,3.24,4.98,Resultado obtenido mediante prototipo computacional del gemelo digital
6968,2024-05-01,GreatBarrier_Central_14,13.66,8.096,3.52,3.2,10.0,Resultado obtenido mediante prototipo computacional del gemelo digital
