Record_ID,Date,Latitude,Longitude,Turbidity_NTU,PAR_umol_m2_s,B2_Blue_Reflectance,B3_Green_Reflectance,B4_Red_Reflectance,B8_NIR_Reflectance,Kd_490_m_inv,Scientific_Attribution
5497,2024-11-29,25.02008,-80.41393,0.5,1068.6,0.0486,0.0573,0.0213,0.0034,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
5498,2024-12-06,25.02558,-80.39497,1.24,923.2,0.0475,0.0615,0.0225,0.0038,0.091,Resultado obtenido mediante prototipo computacional del gemelo digital
5499,2024-12-26,25.00952,-80.39027,0.4,977.6,0.0478,0.0569,0.0205,0.0039,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5500,2024-12-30,25.00919,-80.39778,1.5,1102.9,0.0414,0.0543,0.0192,0.0038,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
5501,2015-01-01,24.54711,-81.44885,0.28,1051.3,0.0408,0.0648,0.0193,0.0022,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
5502,2015-01-03,24.55107,-81.45987,0.24,1012.5,0.0491,0.0619,0.024,0.0022,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
5503,2015-01-05,24.53697,-81.43828,0.42,1054.8,0.0458,0.0675,0.0231,0.0022,0.054,Resultado obtenido mediante prototipo computacional del gemelo digital
5504,2015-01-06,24.5614,-81.44652,0.2,1086.4,0.0409,0.0607,0.0196,0.0035,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5505,2015-01-13,24.54592,-81.44417,0.37,1144.8,0.0446,0.057,0.0177,0.0022,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5506,2015-01-17,24.54436,-81.44841,0.49,1268.8,0.0458,0.0636,0.0201,0.0021,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
5507,2015-01-20,24.55711,-81.44618,0.87,1040.6,0.0419,0.0603,0.0208,0.0035,0.074,Resultado obtenido mediante prototipo computacional del gemelo digital
5508,2015-01-23,24.55729,-81.45969,2.01,1079.8,0.0403,0.0593,0.0198,0.0038,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
5509,2015-01-26,24.56496,-81.4522,0.23,1167.4,0.0464,0.0678,0.0224,0.002,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
5510,2015-02-02,24.56424,-81.46436,0.46,1324.3,0.047,0.0658,0.0201,0.0036,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
5511,2015-02-10,24.5626,-81.46331,0.47,1278.7,0.0477,0.0664,0.02,0.003,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
5512,2015-02-11,24.54668,-81.44359,0.51,1267.8,0.0499,0.0672,0.0175,0.0027,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
5513,2015-03-09,24.54572,-81.43548,0.18,1535.8,0.0406,0.0569,0.0172,0.0034,0.043,Resultado obtenido mediante prototipo computacional del gemelo digital
5514,2015-03-13,24.54314,-81.45299,0.31,1503.8,0.0497,0.0547,0.0211,0.0039,0.049,Resultado obtenido mediante prototipo computacional del gemelo digital
5515,2015-03-14,24.5415,-81.44753,0.37,1591.2,0.0488,0.0671,0.0202,0.0036,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5516,2015-03-25,24.53792,-81.44825,0.38,1560.8,0.049,0.0625,0.0195,0.0029,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5517,2015-04-07,24.55868,-81.45186,0.98,1717.1,0.0437,0.0656,0.021,0.0037,0.079,Resultado obtenido mediante prototipo computacional del gemelo digital
5518,2015-04-11,24.53651,-81.45914,0.37,1689.9,0.0467,0.0681,0.0248,0.0033,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5519,2015-04-25,24.55466,-81.44596,0.55,1791.3,0.0422,0.0613,0.022,0.0038,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
5520,2015-05-23,24.55033,-81.44228,0.96,1907.9,0.0475,0.0651,0.0215,0.0033,0.078,Resultado obtenido mediante prototipo computacional del gemelo digital
5521,2015-05-25,24.54498,-81.45394,1.07,1819.4,0.0462,0.0551,0.0236,0.0024,0.083,Resultado obtenido mediante prototipo computacional del gemelo digital
5522,2015-06-10,24.55431,-81.44121,1.34,1867.1,0.0493,0.0656,0.0202,0.0032,0.095,Resultado obtenido mediante prototipo computacional del gemelo digital
5523,2015-06-23,24.55276,-81.438,0.37,1911.4,0.0408,0.0583,0.0226,0.0026,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5524,2015-06-27,24.53922,-81.45013,0.36,1880.9,0.0431,0.0641,0.0234,0.0022,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
5525,2015-06-28,24.55267,-81.46457,0.29,1878.4,0.0477,0.0566,0.0201,0.0021,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
5526,2015-06-29,24.5393,-81.45221,0.67,1839.0,0.0414,0.0556,0.0197,0.0031,0.065,Resultado obtenido mediante prototipo computacional del gemelo digital
5527,2015-07-07,24.56163,-81.45932,0.27,1783.1,0.043,0.0625,0.0217,0.0021,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
5528,2015-07-14,24.5558,-81.45964,0.13,1800.7,0.0436,0.0588,0.0235,0.0029,0.041,Resultado obtenido mediante prototipo computacional del gemelo digital
5529,2015-07-22,24.5606,-81.44051,0.66,1750.9,0.0457,0.0562,0.0189,0.0027,0.065,Resultado obtenido mediante prototipo computacional del gemelo digital
5530,2015-07-26,24.54874,-81.44023,0.34,1665.1,0.0453,0.0668,0.0198,0.0024,0.05,Resultado obtenido mediante prototipo computacional del gemelo digital
5531,2015-08-19,24.55263,-81.45413,0.84,1450.4,0.049,0.065,0.0175,0.0032,0.073,Resultado obtenido mediante prototipo computacional del gemelo digital
5532,2015-08-20,24.55563,-81.44192,0.49,1489.2,0.0492,0.059,0.0247,0.0032,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
5533,2015-08-22,24.53832,-81.43849,0.41,1448.7,0.0469,0.0616,0.0188,0.0032,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5534,2015-08-23,24.54027,-81.45441,0.8,1524.1,0.0415,0.0654,0.0203,0.0036,0.071,Resultado obtenido mediante prototipo computacional del gemelo digital
5535,2015-08-24,24.54338,-81.46357,0.88,1470.4,0.0491,0.0666,0.0175,0.0025,0.075,Resultado obtenido mediante prototipo computacional del gemelo digital
5536,2015-09-02,24.54218,-81.44728,0.76,1421.6,0.0496,0.0645,0.0222,0.004,0.069,Resultado obtenido mediante prototipo computacional del gemelo digital
5537,2015-09-12,24.53851,-81.45119,0.47,1331.1,0.0448,0.061,0.0213,0.0038,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
5538,2015-09-13,24.53839,-81.43864,0.23,1341.1,0.0434,0.0597,0.0174,0.0029,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
5539,2015-09-16,24.54807,-81.43902,0.72,1313.2,0.0459,0.0655,0.0233,0.0024,0.067,Resultado obtenido mediante prototipo computacional del gemelo digital
5540,2015-09-18,24.56282,-81.45711,0.21,1328.7,0.0454,0.0602,0.0208,0.0032,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5541,2015-10-04,24.54491,-81.43863,1.95,1111.9,0.0468,0.0584,0.0205,0.0023,0.123,Resultado obtenido mediante prototipo computacional del gemelo digital
5542,2015-10-15,24.55656,-81.43752,0.76,1084.3,0.0404,0.0565,0.022,0.0031,0.069,Resultado obtenido mediante prototipo computacional del gemelo digital
5543,2015-10-25,24.53989,-81.45765,1.25,923.4,0.0406,0.0669,0.0214,0.0037,0.091,Resultado obtenido mediante prototipo computacional del gemelo digital
5544,2015-10-29,24.5383,-81.44125,0.38,1006.5,0.0467,0.0682,0.0221,0.0038,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5545,2015-11-02,24.5633,-81.44153,0.2,1103.6,0.0459,0.0683,0.0235,0.0024,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5546,2015-11-04,24.54898,-81.45439,0.12,1102.2,0.044,0.0647,0.0187,0.0029,0.04,Resultado obtenido mediante prototipo computacional del gemelo digital
5547,2015-11-05,24.54438,-81.43738,1.5,1006.8,0.0422,0.0547,0.0202,0.0039,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
5548,2015-11-07,24.54704,-81.46187,0.51,1005.6,0.0458,0.0565,0.0238,0.0024,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
5549,2015-11-18,24.54668,-81.45178,0.27,979.7,0.0463,0.0549,0.019,0.0027,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
5550,2015-11-22,24.54586,-81.44561,0.42,1048.9,0.044,0.0568,0.017,0.0024,0.054,Resultado obtenido mediante prototipo computacional del gemelo digital
5551,2015-12-02,24.54117,-81.46432,0.44,996.9,0.0436,0.0613,0.0186,0.0033,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
5552,2015-12-04,24.55422,-81.43571,0.45,956.1,0.0409,0.0676,0.0193,0.0037,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
5553,2015-12-05,24.5433,-81.44556,0.67,965.7,0.0472,0.0653,0.0231,0.0024,0.065,Resultado obtenido mediante prototipo computacional del gemelo digital
5554,2015-12-11,24.54897,-81.44726,0.63,917.2,0.0465,0.0545,0.0244,0.0036,0.063,Resultado obtenido mediante prototipo computacional del gemelo digital
5555,2015-12-12,24.54788,-81.45387,0.39,974.2,0.0426,0.0588,0.0221,0.0027,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5556,2015-12-15,24.56418,-81.46327,0.35,918.7,0.0446,0.0627,0.0193,0.0024,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
5557,2015-12-20,24.5387,-81.44782,1.61,1000.1,0.0484,0.0611,0.0186,0.0033,0.107,Resultado obtenido mediante prototipo computacional del gemelo digital
5558,2016-01-04,24.55977,-81.46253,1.48,971.8,0.0468,0.0548,0.0188,0.0033,0.102,Resultado obtenido mediante prototipo computacional del gemelo digital
5559,2016-01-12,24.55756,-81.44288,1.12,1211.6,0.0439,0.058,0.0245,0.004,0.085,Resultado obtenido mediante prototipo computacional del gemelo digital
5560,2016-01-13,24.54761,-81.43863,1.0,987.2,0.0409,0.055,0.0193,0.0025,0.08,Resultado obtenido mediante prototipo computacional del gemelo digital
5561,2016-01-17,24.54413,-81.45888,1.48,1076.3,0.0414,0.0581,0.0211,0.0036,0.102,Resultado obtenido mediante prototipo computacional del gemelo digital
5562,2016-01-23,24.54942,-81.46357,0.38,1168.2,0.0481,0.0631,0.0236,0.0024,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5563,2016-01-26,24.54217,-81.43582,2.01,1032.8,0.0417,0.0615,0.023,0.0028,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
5564,2016-01-29,24.5521,-81.4548,0.47,1163.3,0.0463,0.0573,0.0224,0.0029,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
5565,2016-02-10,24.5457,-81.44794,0.68,1243.0,0.0433,0.066,0.0232,0.0032,0.066,Resultado obtenido mediante prototipo computacional del gemelo digital
5566,2016-02-11,24.55573,-81.44033,0.62,1313.5,0.0408,0.0636,0.0213,0.0021,0.063,Resultado obtenido mediante prototipo computacional del gemelo digital
5567,2016-02-13,24.54216,-81.45762,0.7,1271.1,0.0494,0.0678,0.0243,0.0034,0.066,Resultado obtenido mediante prototipo computacional del gemelo digital
5568,2016-02-25,24.54865,-81.44879,0.24,1375.7,0.05,0.0561,0.0194,0.0039,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
5569,2016-02-28,24.55955,-81.46179,0.1,1464.6,0.0475,0.0621,0.0207,0.0021,0.04,Resultado obtenido mediante prototipo computacional del gemelo digital
5570,2016-03-12,24.54302,-81.45584,0.64,1457.9,0.0412,0.0603,0.0205,0.0031,0.064,Resultado obtenido mediante prototipo computacional del gemelo digital
5571,2016-03-17,24.55432,-81.45599,0.34,1619.7,0.0462,0.0541,0.0224,0.003,0.05,Resultado obtenido mediante prototipo computacional del gemelo digital
5572,2016-03-20,24.53565,-81.45895,0.39,1524.0,0.0495,0.0583,0.0192,0.0023,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5573,2016-03-26,24.54232,-81.43544,1.0,1577.4,0.0498,0.0568,0.0234,0.0032,0.08,Resultado obtenido mediante prototipo computacional del gemelo digital
5574,2016-03-29,24.56294,-81.46024,0.12,1663.5,0.0403,0.0683,0.0226,0.003,0.04,Resultado obtenido mediante prototipo computacional del gemelo digital
5575,2016-04-01,24.5649,-81.45819,1.06,1708.5,0.0415,0.0613,0.024,0.0036,0.083,Resultado obtenido mediante prototipo computacional del gemelo digital
5576,2016-04-04,24.56033,-81.44389,0.4,1781.1,0.0468,0.0602,0.0225,0.0038,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5577,2016-04-27,24.55003,-81.45845,0.23,1814.1,0.0462,0.0616,0.0226,0.0033,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
5578,2016-05-02,24.55878,-81.45314,0.57,1839.4,0.0401,0.0693,0.0184,0.0037,0.061,Resultado obtenido mediante prototipo computacional del gemelo digital
5579,2016-05-17,24.56162,-81.44663,0.22,1979.4,0.046,0.0651,0.0224,0.0023,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
5580,2016-05-23,24.5515,-81.44028,0.38,1955.3,0.044,0.0681,0.0191,0.003,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
5581,2016-05-25,24.54296,-81.45723,0.48,1795.0,0.0401,0.055,0.0202,0.0024,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
5582,2016-05-28,24.53758,-81.44746,0.26,1943.1,0.0476,0.068,0.0172,0.0022,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
5583,2016-05-30,24.55329,-81.44999,0.27,1865.8,0.0495,0.0674,0.0199,0.0022,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
5584,2016-06-04,24.55595,-81.44881,0.55,1910.4,0.0478,0.0623,0.0243,0.003,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
5585,2016-06-06,24.56311,-81.44022,0.39,1909.9,0.0483,0.0612,0.0219,0.0035,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5586,2016-06-09,24.55891,-81.45538,0.57,1925.4,0.0436,0.0682,0.0244,0.0038,0.061,Resultado obtenido mediante prototipo computacional del gemelo digital
5587,2016-06-11,24.56477,-81.45172,1.34,1838.6,0.0417,0.0554,0.0185,0.0023,0.095,Resultado obtenido mediante prototipo computacional del gemelo digital
5588,2016-06-15,24.56484,-81.44889,0.34,1898.2,0.0458,0.0664,0.0194,0.0031,0.05,Resultado obtenido mediante prototipo computacional del gemelo digital
5589,2016-06-18,24.55648,-81.45214,0.41,1730.6,0.0441,0.068,0.0173,0.003,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5590,2016-06-19,24.56114,-81.44836,0.36,1871.9,0.0439,0.0583,0.0247,0.0029,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
5591,2016-07-05,24.54753,-81.46334,0.86,1690.6,0.0433,0.0585,0.0173,0.0031,0.074,Resultado obtenido mediante prototipo computacional del gemelo digital
5592,2016-07-12,24.5431,-81.43889,1.97,1676.4,0.0452,0.0681,0.0234,0.0028,0.124,Resultado obtenido mediante prototipo computacional del gemelo digital
5593,2016-07-15,24.54482,-81.46348,0.29,1760.7,0.0444,0.0679,0.0234,0.0029,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
5594,2016-07-24,24.54905,-81.45786,0.54,1685.3,0.0431,0.0602,0.0179,0.0024,0.059,Resultado obtenido mediante prototipo computacional del gemelo digital
5595,2016-08-08,24.54637,-81.43568,0.19,1652.4,0.0478,0.0595,0.0173,0.0038,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5596,2016-08-17,24.55902,-81.45813,0.65,1584.9,0.0424,0.0618,0.0239,0.0024,0.064,Resultado obtenido mediante prototipo computacional del gemelo digital
5597,2016-08-24,24.53544,-81.44805,0.57,1550.1,0.0465,0.0665,0.0243,0.0034,0.061,Resultado obtenido mediante prototipo computacional del gemelo digital
5598,2016-09-12,24.55985,-81.44105,0.24,1381.9,0.0419,0.0582,0.0202,0.0032,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
5599,2016-09-18,24.55065,-81.46234,0.55,1177.6,0.0491,0.0588,0.0194,0.0036,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
5600,2016-09-24,24.54962,-81.44727,0.4,1315.8,0.0419,0.0571,0.0238,0.0038,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5601,2016-10-05,24.53888,-81.44071,0.93,1154.9,0.0497,0.0682,0.0178,0.0039,0.077,Resultado obtenido mediante prototipo computacional del gemelo digital
5602,2016-10-10,24.55697,-81.43934,0.28,1132.7,0.0416,0.0582,0.0215,0.0021,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
5603,2016-10-14,24.55141,-81.43661,0.43,1134.9,0.0417,0.0627,0.0188,0.0025,0.054,Resultado obtenido mediante prototipo computacional del gemelo digital
5604,2016-10-20,24.54976,-81.4392,0.5,1018.4,0.0463,0.0674,0.0247,0.0034,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
5605,2016-10-31,24.54829,-81.44394,0.21,1035.7,0.0433,0.0652,0.0179,0.0038,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5606,2016-11-11,24.54675,-81.45983,2.01,962.1,0.0422,0.0547,0.0194,0.0025,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
5607,2016-11-22,24.53836,-81.44145,0.54,1014.7,0.0404,0.0634,0.02,0.0038,0.059,Resultado obtenido mediante prototipo computacional del gemelo digital
5608,2016-12-07,24.56151,-81.44206,0.16,965.0,0.0429,0.062,0.0223,0.0034,0.042,Resultado obtenido mediante prototipo computacional del gemelo digital
5609,2016-12-11,24.55433,-81.45993,1.54,1018.7,0.0454,0.06,0.023,0.0026,0.104,Resultado obtenido mediante prototipo computacional del gemelo digital
5610,2017-01-19,24.54839,-81.45728,1.6,1122.1,0.0436,0.0557,0.0233,0.0024,0.107,Resultado obtenido mediante prototipo computacional del gemelo digital
5611,2017-01-21,24.53552,-81.44349,1.48,1120.3,0.0417,0.069,0.0234,0.0036,0.102,Resultado obtenido mediante prototipo computacional del gemelo digital
5612,2017-02-08,24.5433,-81.4373,0.62,1315.6,0.0474,0.0648,0.0241,0.0036,0.063,Resultado obtenido mediante prototipo computacional del gemelo digital
5613,2017-02-20,24.5547,-81.43956,0.21,1378.0,0.043,0.0567,0.0246,0.0028,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5614,2017-03-12,24.55285,-81.44242,0.76,1493.5,0.0412,0.0579,0.0182,0.0032,0.069,Resultado obtenido mediante prototipo computacional del gemelo digital
5615,2017-03-14,24.54505,-81.44813,0.24,1573.0,0.0471,0.0564,0.0183,0.0026,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
5616,2017-03-20,24.54264,-81.45657,0.87,1556.2,0.0412,0.063,0.0199,0.0037,0.074,Resultado obtenido mediante prototipo computacional del gemelo digital
5617,2017-04-06,24.55331,-81.4588,0.22,1769.2,0.0406,0.0689,0.0239,0.0037,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
5618,2017-04-08,24.56211,-81.46243,0.21,1749.7,0.0498,0.0655,0.022,0.0022,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
5619,2017-04-10,24.54392,-81.44047,0.41,1722.8,0.0404,0.0641,0.0234,0.0026,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
5620,2017-04-19,24.56238,-81.45738,0.24,1729.0,0.0471,0.0593,0.0179,0.0038,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
5621,2017-04-26,24.55328,-81.45816,1.34,1791.7,0.0443,0.0667,0.0205,0.0025,0.095,Resultado obtenido mediante prototipo computacional del gemelo digital
